Filename,FilePath,Classification,Confidence,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,LBP_Mean,LBP_Std,LBP_Entropy
figura1_exterior2_2.tif,D:\Project\Gargon\data\figura1_exterior2_2.tif,kasar,0.9945554074057186,149.14255858624077,0.25393426733485264,0.10311643970517348,0.9818228192107842,5.10760498046875,2.6040281626903674,3.2123332473903368
figura1_exterior2_24.tif,D:\Project\Gargon\data\figura1_exterior2_24.tif,kasar,0.9953405345436154,168.73856444937562,0.24080760495450101,0.08034811646674019,0.9806851922952535,5.0504608154296875,2.5918671573557948,3.2104648841374943
figura1_exterior2_25.tif,D:\Project\Gargon\data\figura1_exterior2_25.tif,kasar,0.9946836605686266,149.17851221585727,0.24946142337694438,0.08367374992879609,0.9831669000143437,5.0813140869140625,2.616825060115004,3.219961990079587
figura1_exterior2_26.tif,D:\Project\Gargon\data\figura1_exterior2_26.tif,kasar,0.9952457401620208,160.69449392962318,0.23120644162338716,0.06642706197165478,0.981166679029446,5.0283203125,2.6269217223378636,3.2320370266413345
figura1_exterior2_27.tif,D:\Project\Gargon\data\figura1_exterior2_27.tif,kasar,0.9953266585091727,166.2497079698966,0.2380025709962713,0.07317827879027901,0.9809056422289775,5.0411529541015625,2.607315834930562,3.223514737723613
figura1_exterior2_28.tif,D:\Project\Gargon\data\figura1_exterior2_28.tif,kasar,0.9952318402097295,162.6620491217375,0.23659454784003306,0.07343747543910539,0.9814951562059124,5.039398193359375,2.6079427261404278,3.218941934468847
figura1_exterior2_29.tif,D:\Project\Gargon\data\figura1_exterior2_29.tif,kasar,0.9952184141346194,158.4814655421035,0.2261914264135729,0.06459706008300477,0.9822302216282441,5.0167388916015625,2.611948573670649,3.228786752908415
figura1_exterior2_3.tif,D:\Project\Gargon\data\figura1_exterior2_3.tif,kasar,0.9951750288741663,164.1033878646436,0.24128167878417983,0.08899725460759113,0.9806303298904107,5.0829925537109375,2.6027868843088364,3.2164820444566975
figura1_exterior2_30.tif,D:\Project\Gargon\data\figura1_exterior2_30.tif,kasar,0.995753824648523,174.20172589869756,0.21287424032789154,0.055201379225546375,0.9799506724381333,4.9687957763671875,2.612995673398812,3.236302081730351
figura1_exterior2_31.tif,D:\Project\Gargon\data\figura1_exterior2_31.tif,kasar,0.9951073270928372,151.45123281911273,0.21741283646453377,0.05064683921479566,0.9835367141193286,4.888580322265625,2.486365448933029,3.197262359868031
